"","subject","trial_no","stimulus_no","stimulus_mode","response_mode","training","x_value","y_value","response_value","time","session"
"8637",47,81,47,2,2,1,45,25,784,"02.85","training"
"8638",47,82,67,2,2,1,65,225,127,"01.7","training"
"8639",47,83,28,2,2,1,30,400,549,"01.89","training"
"8640",47,84,86,2,2,1,80,900,235,"02.35","training"
"8641",47,85,99,2,2,1,90,1600,1010,"02.72","training"
"8642",47,86,17,2,2,1,20,900,235,"02.8","training"
"8643",47,87,2,2,2,1,10,1600,529,"02.23","training"
"8644",47,88,5,2,2,1,10,1600,1333,"03.45","training"
"8645",47,89,81,2,2,1,75,625,1020,"01.79","training"
"8646",47,90,33,2,2,1,35,225,245,"02.7","training"
"8647",47,91,18,2,2,1,20,900,657,"02.","training"
"8648",47,92,10,2,2,1,15,1225,647,"02.36","training"
"8649",47,93,57,2,2,1,55,25,1235,"02.09","training"
"8650",47,94,51,2,2,1,50,0,471,"01.93","training"
"8651",47,95,9,2,2,1,15,1225,1559,"01.83","training"
"8652",47,96,100,2,2,1,90,1600,39,"02.6","training"
"8653",47,97,78,2,2,1,70,400,912,"02.41","training"
"8654",47,98,25,2,2,1,30,400,1451,"02.16","training"
"8655",47,99,89,2,2,1,80,900,1324,"02.23","training"
"8656",47,100,16,2,2,1,20,900,275,"01.72","training"
"8657",47,101,46,2,2,1,45,25,794,"02.","training"
"8658",47,102,55,2,2,1,55,25,127,"02.19","training"
"8659",47,1,4,2,2,0,5,2025,569,"12.89","test1"
"8660",47,2,15,2,2,0,35,225,941,"02.92","test1"
"8661",47,3,8,2,2,0,15,1225,578,"02.11","test1"
"8662",47,4,16,2,2,0,35,225,1147,"01.98","test1"
"8663",47,5,21,2,2,0,50,0,137,"03.17","test1"
"8664",47,6,40,2,2,0,95,2025,127,"02.97","test1"
"8665",47,7,13,2,2,0,30,400,1098,"01.84","test1"
"8666",47,8,22,2,2,0,50,0,118,"01.89","test1"
"8667",47,9,33,2,2,0,80,900,1598,"02.88","test1"
"8668",47,10,31,2,2,0,75,625,1294,"02.2","test1"
"8669",47,11,18,2,2,0,40,100,853,"01.89","test1"
"8670",47,12,34,2,2,0,80,900,1529,"02.08","test1"
"8671",47,13,35,2,2,0,85,1225,1343,"03.22","test1"
"8672",47,14,42,2,2,0,100,2500,2255,"04.62","test1"
"8673",47,15,28,2,2,0,65,225,1275,"02.04","test1"
"8674",47,16,23,2,2,0,55,25,314,"01.69","test1"
"8675",47,17,19,2,2,0,45,25,1686,"01.75","test1"
"8676",47,18,36,2,2,0,85,1225,451,"02.28","test1"
"8677",47,19,37,2,2,0,90,1600,471,"03.27","test1"
"8678",47,20,24,2,2,0,55,25,108,"01.91","test1"
"8679",47,21,17,2,2,0,40,100,578,"02.16","test1"
"8680",47,22,29,2,2,0,70,400,1363,"02.01","test1"
"8681",47,23,30,2,2,0,70,400,1235,"02.14","test1"
"8682",47,24,12,2,2,0,25,625,539,"03.63","test1"
"8683",47,25,38,2,2,0,90,1600,794,"03.24","test1"
"8684",47,26,3,2,2,0,5,2025,88,"02.01","test1"
"8685",47,27,20,2,2,0,45,25,1225,"01.72","test1"
"8686",47,28,25,2,2,0,60,100,1588,"01.83","test1"
"8687",47,29,39,2,2,0,95,2025,569,"02.23","test1"
"8688",47,30,9,2,2,0,20,900,118,"02.18","test1"
"8689",47,31,26,2,2,0,60,100,1441,"02.08","test1"
"8690",47,32,41,2,2,0,100,2500,2098,"03.03","test1"
"8691",47,33,11,2,2,0,25,625,127,"01.63","test1"
"8692",47,34,32,2,2,0,75,625,1402,"01.55","test1"
"8693",47,35,27,2,2,0,65,225,961,"01.62","test1"
"8694",47,36,7,2,2,0,15,1225,127,"01.52","test1"
"8695",47,37,1,2,2,0,0,2500,137,"01.92","test1"
"8696",47,38,6,2,2,0,10,1600,1010,"01.68","test1"
"8697",47,39,14,2,2,0,30,400,804,"10.56","test1"
"8698",47,40,5,2,2,0,10,1600,98,"01.55","test1"
"8699",47,41,2,2,2,0,0,2500,29,"03.09","test1"
"8700",47,42,10,2,2,0,20,900,657,"02.47","test1"
"8701",48,1,85,1,1,1,80,900,80,"16.8","training"
"8702",48,2,67,1,1,1,65,225,750,"08.95","training"
"8703",48,3,78,1,1,1,70,400,625,"07.69","training"
"8704",48,4,26,1,1,1,30,400,40,"06.19","training"
"8705",48,5,94,1,1,1,85,1225,650,"10.56","training"
"8706",48,6,71,1,1,1,65,225,1225,"08.36","training"
"8707",48,7,45,1,1,1,45,25,450,"05.76","training"
"8708",48,8,66,1,1,1,60,100,725,"09.2","training"
"8709",48,9,72,1,1,1,65,225,90,"07.36","training"
"8710",48,10,84,1,1,1,75,625,212,"05.86","training"
"8711",48,11,102,1,1,1,90,1600,900,"04.48","training"
"8712",48,12,37,1,1,1,40,100,300,"06.13","training"
"8713",48,13,79,1,1,1,75,625,750,"05.","training"
"8714",48,14,51,1,1,1,50,0,450,"05.67","training"
"8715",48,15,13,1,1,1,20,900,745,"06.62","training"
"8716",48,16,80,1,1,1,75,625,670,"06.64","training"
"8717",48,17,39,1,1,1,40,100,0,"05.12","training"
"8718",48,18,31,1,1,1,35,225,95,"05.28","training"
"8719",48,19,7,1,1,1,15,1225,800,"06.55","training"
"8720",48,20,11,1,1,1,15,1225,1200,"04.31","training"
"8721",48,21,14,1,1,1,20,900,1400,"04.05","training"
"8722",48,22,8,1,1,1,15,1225,1225,"06.37","training"
"8723",48,23,88,1,1,1,80,900,650,"08.78","training"
"8724",48,24,61,1,1,1,60,100,250,"05.64","training"
"8725",48,25,35,1,1,1,35,225,0,"04.78","training"
"8726",48,26,75,1,1,1,70,400,600,"04.94","training"
"8727",48,27,58,1,1,1,55,25,670,"05.19","training"
"8728",48,28,87,1,1,1,80,900,900,"04.66","training"
"8729",48,29,40,1,1,1,40,100,250,"04.42","training"
"8730",48,30,1,1,1,1,10,1600,0,"03.78","training"
"8731",48,31,73,1,1,1,70,400,600,"05.16","training"
"8732",48,32,92,1,1,1,85,1225,1225,"06.88","training"
"8733",48,33,21,1,1,1,25,625,100,"05.98","training"
"8734",48,34,97,1,1,1,90,1600,1600,"08.63","training"
"8735",48,35,98,1,1,1,90,1600,1600,"04.77","training"
"8736",48,36,68,1,1,1,65,225,500,"08.06","training"
"8737",48,37,5,1,1,1,10,1600,250,"06.35","training"
"8738",48,38,43,1,1,1,45,25,725,"11.99","training"
"8739",48,39,69,1,1,1,65,225,25,"04.14","training"
"8740",48,40,49,1,1,1,50,0,590,"06.2","training"
"8741",48,41,65,1,1,1,60,100,225,"05.7","training"
"8742",48,42,17,1,1,1,20,900,100,"05.36","training"
"8743",48,43,76,1,1,1,70,400,650,"04.73","training"
"8744",48,44,15,1,1,1,20,900,600,"07.91","training"
"8745",48,45,29,1,1,1,30,400,900,"03.91","training"
"8746",48,46,100,1,1,1,90,1600,1225,"04.47","training"
"8747",48,47,54,1,1,1,50,0,0,"04.98","training"
"8748",48,48,41,1,1,1,40,100,650,"04.25","training"
"8749",48,49,18,1,1,1,20,900,75,"05.2","training"
"8750",48,50,44,1,1,1,45,25,700,"04.44","training"
"8751",48,51,83,1,1,1,75,625,625,"08.22","training"
"8752",48,52,62,1,1,1,60,100,900,"04.58","training"
"8753",48,53,20,1,1,1,25,625,100,"07.81","training"
"8754",48,54,42,1,1,1,40,100,100,"06.77","training"
"8755",48,55,89,1,1,1,80,900,1225,"07.09","training"
"8756",48,56,9,1,1,1,15,1225,50,"08.34","training"
"8757",48,57,82,1,1,1,75,625,700,"05.45","training"
"8758",48,58,34,1,1,1,35,225,450,"06.14","training"
"8759",48,59,93,1,1,1,85,1225,750,"07.09","training"
"8760",48,60,10,1,1,1,15,1225,0,"04.47","training"
"8761",48,61,74,1,1,1,70,400,900,"05.95","training"
"8762",48,62,46,1,1,1,45,25,500,"04.38","training"
"8763",48,63,91,1,1,1,85,1225,1225,"12.75","training"
"8764",48,64,28,1,1,1,30,400,400,"04.52","training"
"8765",48,65,38,1,1,1,40,100,100,"04.52","training"
"8766",48,66,52,1,1,1,50,0,0,"02.74","training"
"8767",48,67,4,1,1,1,10,1600,1600,"06.34","training"
"8768",48,68,47,1,1,1,45,25,500,"06.63","training"
"8769",48,69,63,1,1,1,60,100,700,"08.59","training"
"8770",48,70,2,1,1,1,10,1600,50,"04.36","training"
"8771",48,71,99,1,1,1,90,1600,1600,"05.8","training"
"8772",48,72,12,1,1,1,15,1225,1600,"04.47","training"
"8773",48,73,19,1,1,1,25,625,100,"04.56","training"
"8774",48,74,55,1,1,1,55,25,650,"05.83","training"
"8775",48,75,53,1,1,1,50,0,0,"02.98","training"
"8776",48,76,3,1,1,1,10,1600,1225,"06.45","training"
"8777",48,77,101,1,1,1,90,1600,1600,"04.91","training"
"8778",48,78,96,1,1,1,85,1225,1225,"04.16","training"
"8779",48,79,57,1,1,1,55,25,1225,"03.7","training"
"8780",48,80,23,1,1,1,25,625,100,"04.98","training"
"8781",48,81,56,1,1,1,55,25,150,"06.02","training"
"8782",48,82,32,1,1,1,35,225,25,"03.94","training"
"8783",48,83,48,1,1,1,45,25,625,"04.45","training"
"8784",48,84,16,1,1,1,20,900,1225,"07.23","training"
"8785",48,85,50,1,1,1,50,0,0,"03.27","training"
"8786",48,86,59,1,1,1,55,25,625,"05.89","training"
"8787",48,87,70,1,1,1,65,225,1225,"04.53","training"
"8788",48,88,33,1,1,1,35,225,1225,"04.49","training"
"8789",48,89,30,1,1,1,30,400,25,"05.36","training"
"8790",48,90,60,1,1,1,55,25,225,"08.17","training"
"8791",48,91,6,1,1,1,10,1600,1600,"07.74","training"
"8792",48,92,77,1,1,1,70,400,625,"05.45","training"
"8793",48,93,36,1,1,1,35,225,25,"04.25","training"
"8794",48,94,90,1,1,1,80,900,1225,"07.34","training"
"8795",48,95,22,1,1,1,25,625,1225,"07.89","training"
"8796",48,96,86,1,1,1,80,900,900,"07.6","training"
"8797",48,97,24,1,1,1,25,625,625,"06.35","training"
"8798",48,98,27,1,1,1,30,400,25,"04.58","training"
"8799",48,99,64,1,1,1,60,100,225,"03.88","training"
"8800",48,100,81,1,1,1,75,625,900,"04.94","training"
"8801",48,101,95,1,1,1,85,1225,1600,"05.89","training"
"8802",48,102,25,1,1,1,30,400,225,"03.81","training"
"8803",48,1,37,1,1,0,90,1600,1600,"11.62","test1"
"8804",48,2,24,1,1,0,55,25,225,"06.53","test1"
"8805",48,3,42,1,1,0,100,2500,25,"05.24","test1"
"8806",48,4,8,1,1,0,15,1225,225,"03.98","test1"
"8807",48,5,12,1,1,0,25,625,600,"06.09","test1"
"8808",48,6,20,1,1,0,45,25,900,"06.47","test1"
"8809",48,7,6,1,1,0,10,1600,225,"05.98","test1"
"8810",48,8,9,1,1,0,20,900,625,"08.05","test1"
"8811",48,9,1,1,1,0,0,2500,1600,"05.31","test1"
"8812",48,10,36,1,1,0,85,1225,1225,"05.96","test1"
"8813",48,11,30,1,1,0,70,400,900,"06.37","test1"
"8814",48,12,19,1,1,0,45,25,25,"09.3","test1"
"8815",48,13,40,1,1,0,95,2025,1225,"04.33","test1"
"8816",48,14,16,1,1,0,35,225,900,"05.37","test1"
"8817",48,15,22,1,1,0,50,0,0,"02.62","test1"
"8818",48,16,7,1,1,0,15,1225,500,"04.48","test1"
"8819",48,17,27,1,1,0,65,225,1225,"04.45","test1"
"8820",48,18,41,1,1,0,100,2500,25,"04.31","test1"
"8821",48,19,15,1,1,0,35,225,1600,"05.03","test1"
"8822",48,20,31,1,1,0,75,625,900,"04.18","test1"
"8823",48,21,35,1,1,0,85,1225,1225,"05.73","test1"
"8824",48,22,5,1,1,0,10,1600,625,"04.67","test1"
"8825",48,23,25,1,1,0,60,100,900,"04.15","test1"
"8826",48,24,14,1,1,0,30,400,225,"04.17","test1"
"8827",48,25,10,1,1,0,20,900,900,"04.02","test1"
"8828",48,26,23,1,1,0,55,25,625,"05.01","test1"
"8829",48,27,32,1,1,0,75,625,900,"03.52","test1"
"8830",48,28,39,1,1,0,95,2025,1600,"07.73","test1"
"8831",48,29,11,1,1,0,25,625,625,"04.58","test1"
"8832",48,30,18,1,1,0,40,100,225,"05.29","test1"
"8833",48,31,2,1,1,0,0,2500,25,"04.47","test1"
"8834",48,32,33,1,1,0,80,900,900,"04.37","test1"
"8835",48,33,38,1,1,0,90,1600,1600,"04.29","test1"
"8836",48,34,17,1,1,0,40,100,625,"04.85","test1"
"8837",48,35,34,1,1,0,80,900,1225,"04.91","test1"
"8838",48,36,13,1,1,0,30,400,25,"04.89","test1"
"8839",48,37,21,1,1,0,50,0,0,"03.78","test1"
"8840",48,38,3,1,1,0,5,2025,1600,"05.58","test1"
"8841",48,39,26,1,1,0,60,100,225,"05.13","test1"
"8842",48,40,28,1,1,0,65,225,750,"04.08","test1"
"8843",48,41,29,1,1,0,70,400,1225,"04.52","test1"
"8844",48,42,4,1,1,0,5,2025,1600,"06.29","test1"
"8845",48,1,41,1,1,0,100,2500,25,"06.34","test2"
"8846",48,2,13,1,1,0,30,400,625,"04.23","test2"
"8847",48,3,28,1,1,0,65,225,1600,"08.53","test2"
"8848",48,4,42,1,1,0,100,2500,625,"07.46","test2"
"8849",48,5,18,1,1,0,40,100,625,"11.13","test2"
"8850",48,6,30,1,1,0,70,400,1225,"11.3","test2"
"8851",48,7,14,1,1,0,30,400,0,"04.47","test2"
"8852",48,8,22,1,1,0,50,0,0,"13.88","test2"
"8853",48,9,23,1,1,0,55,25,900,"09.02","test2"
"8854",48,10,27,1,1,0,65,225,1225,"04.63","test2"
"8855",48,11,7,1,1,0,15,1225,1600,"05.2","test2"
"8856",48,12,8,1,1,0,15,1225,1600,"05.31","test2"
"8857",48,13,34,1,1,0,80,900,1225,"06.24","test2"
"8858",48,14,36,1,1,0,85,1225,900,"11.45","test2"
"8859",48,15,5,1,1,0,10,1600,625,"05.06","test2"
"8860",48,16,32,1,1,0,75,625,900,"06.84","test2"
"8861",48,17,15,1,1,0,35,225,25,"05.39","test2"
"8862",48,18,17,1,1,0,40,100,100,"05.88","test2"
"8863",48,19,9,1,1,0,20,900,625,"10.13","test2"
"8864",48,20,25,1,1,0,60,100,1200,"08.38","test2"
"8865",48,21,19,1,1,0,45,25,0,"02.87","test2"
"8866",48,22,29,1,1,0,70,400,625,"04.07","test2"
"8867",48,23,12,1,1,0,25,625,100,"05.06","test2"
"8868",48,24,31,1,1,0,75,625,1225,"04.8","test2"
"8869",48,25,35,1,1,0,85,1225,1600,"05.16","test2"
"8870",48,26,20,1,1,0,45,25,625,"06.94","test2"
"8871",48,27,16,1,1,0,35,225,900,"06.94","test2"
"8872",48,28,10,1,1,0,20,900,125,"05.1","test2"
"8873",48,29,21,1,1,0,50,0,0,"02.84","test2"
"8874",48,30,3,1,1,0,5,2025,1225,"05.1","test2"
"8875",48,31,6,1,1,0,10,1600,1600,"06.21","test2"
"8876",48,32,33,1,1,0,80,900,0,"03.27","test2"
"8877",48,33,37,1,1,0,90,1600,1600,"14.97","test2"
"8878",48,34,4,1,1,0,5,2025,625,"04.14","test2"
"8879",48,35,1,1,1,0,0,2500,1600,"04.37","test2"
"8880",48,36,40,1,1,0,95,2025,1225,"03.82","test2"
"8881",48,37,26,1,1,0,60,100,125,"06.53","test2"
"8882",48,38,24,1,1,0,55,25,25,"04.49","test2"
"8883",48,39,38,1,1,0,90,1600,1600,"07.62","test2"
"8884",48,40,2,1,1,0,0,2500,625,"04.01","test2"
"8885",48,41,39,1,1,0,95,2025,1225,"04.04","test2"
"8886",48,42,11,1,1,0,25,625,600,"10.56","test2"
"8887",49,1,54,2,1,1,50,0,7,"29.71","training"
"8888",49,2,93,2,1,1,85,1225,4,"05.88","training"
"8889",49,3,101,2,1,1,90,1600,1400,"11.08","training"
"8890",49,4,55,2,1,1,55,25,700,"08.06","training"
"8891",49,5,21,2,1,1,25,625,800,"22.","training"
"8892",49,6,18,2,1,1,20,900,700,"03.56","training"
"8893",49,7,62,2,1,1,60,100,300,"04.62","training"
"8894",49,8,71,2,1,1,65,225,200,"03.87","training"
"8895",49,9,92,2,1,1,85,1225,1000,"08.24","training"
"8896",49,10,80,2,1,1,75,625,800,"04.22","training"
"8897",49,11,86,2,1,1,80,900,900,"03.48","training"
"8898",49,12,100,2,1,1,90,1600,1300,"05.36","training"
"8899",49,13,32,2,1,1,35,225,500,"06.45","training"
"8900",49,14,2,2,1,1,10,1600,1700,"06.09","training"
"8901",49,15,98,2,1,1,90,1600,1700,"04.56","training"
"8902",49,16,42,2,1,1,40,100,600,"05.96","training"
"8903",49,17,95,2,1,1,85,1225,800,"04.09","training"
"8904",49,18,74,2,1,1,70,400,600,"04.92","training"
"8905",49,19,48,2,1,1,45,25,200,"03.93","training"
"8906",49,20,27,2,1,1,30,400,500,"05.4","training"
"8907",49,21,50,2,1,1,50,0,10,"04.11","training"
"8908",49,22,99,2,1,1,90,1600,1400,"08.53","training"
"8909",49,23,22,2,1,1,25,625,900,"07.82","training"
"8910",49,24,84,2,1,1,75,625,900,"04.42","training"
"8911",49,25,97,2,1,1,90,1600,900,"05.01","training"
"8912",49,26,40,2,1,1,40,100,50,"05.57","training"
"8913",49,27,19,2,1,1,25,625,400,"05.88","training"
"8914",49,28,10,2,1,1,15,1225,900,"05.44","training"
"8915",49,29,66,2,1,1,60,100,225,"08.08","training"
"8916",49,30,60,2,1,1,55,25,50,"03.73","training"
"8917",49,31,52,2,1,1,50,0,0,"02.96","training"
"8918",49,32,88,2,1,1,80,900,925,"10.1","training"
"8919",49,33,85,2,1,1,80,900,1225,"06.97","training"
"8920",49,34,57,2,1,1,55,25,25,"04.76","training"
"8921",49,35,30,2,1,1,30,400,525,"07.88","training"
"8922",49,36,11,2,1,1,15,1225,900,"03.45","training"
"8923",49,37,81,2,1,1,75,625,900,"03.39","training"
"8924",49,38,35,2,1,1,35,225,225,"05.69","training"
"8925",49,39,102,2,1,1,90,1600,1600,"06.63","training"
"8926",49,40,8,2,1,1,15,1225,1225,"03.55","training"
"8927",49,41,47,2,1,1,45,25,55,"05.47","training"
"8928",49,42,26,2,1,1,30,400,225,"03.23","training"
"8929",49,43,77,2,1,1,70,400,600,"04.39","training"
"8930",49,44,23,2,1,1,25,625,600,"04.62","training"
"8931",49,45,24,2,1,1,25,625,625,"04.5","training"
"8932",49,46,73,2,1,1,70,400,625,"04.22","training"
"8933",49,47,94,2,1,1,85,1225,900,"05.33","training"
"8934",49,48,28,2,1,1,30,400,400,"04.68","training"
"8935",49,49,14,2,1,1,20,900,925,"03.68","training"
"8936",49,50,96,2,1,1,85,1225,1225,"04.39","training"
"8937",49,51,67,2,1,1,65,225,225,"12.15","training"
"8938",49,52,7,2,1,1,15,1225,900,"04.38","training"
"8939",49,53,58,2,1,1,55,25,25,"03.33","training"
"8940",49,54,61,2,1,1,60,100,25,"03.72","training"
"8941",49,55,82,2,1,1,75,625,900,"05.07","training"
"8942",49,56,20,2,1,1,25,625,625,"04.17","training"
"8943",49,57,70,2,1,1,65,225,500,"04.3","training"
"8944",49,58,17,2,1,1,20,900,700,"03.55","training"
"8945",49,59,4,2,1,1,10,1600,1225,"03.73","training"
"8946",49,60,37,2,1,1,40,100,100,"04.3","training"
"8947",49,61,63,2,1,1,60,100,55,"05.47","training"
"8948",49,62,43,2,1,1,45,25,25,"03.15","training"
"8949",49,63,83,2,1,1,75,625,525,"06.13","training"
"8950",49,64,29,2,1,1,30,400,300,"04.04","training"
"8951",49,65,13,2,1,1,20,900,525,"09.18","training"
"8952",49,66,68,2,1,1,65,225,225,"09.28","training"
"8953",49,67,46,2,1,1,45,25,55,"05.25","training"
"8954",49,68,39,2,1,1,40,100,25,"03.29","training"
"8955",49,69,69,2,1,1,65,225,525,"10.02","training"
"8956",49,70,41,2,1,1,40,100,225,"03.34","training"
"8957",49,71,89,2,1,1,80,900,925,"05.92","training"
"8958",49,72,15,2,1,1,20,900,525,"05.26","training"
"8959",49,73,65,2,1,1,60,100,225,"03.69","training"
"8960",49,74,3,2,1,1,10,1600,1225,"06.14","training"
"8961",49,75,72,2,1,1,65,225,225,"04.01","training"
"8962",49,76,25,2,1,1,30,400,525,"09.6","training"
"8963",49,77,53,2,1,1,50,0,25,"02.93","training"
"8964",49,78,49,2,1,1,50,0,0,"03.03","training"
"8965",49,79,44,2,1,1,45,25,2,"02.98","training"
"8966",49,80,91,2,1,1,85,1225,900,"06.91","training"
"8967",49,81,90,2,1,1,80,900,900,"03.2","training"
"8968",49,82,36,2,1,1,35,225,100,"06.57","training"
"8969",49,83,1,2,1,1,10,1600,1225,"05.16","training"
"8970",49,84,75,2,1,1,70,400,500,"06.65","training"
"8971",49,85,87,2,1,1,80,900,900,"04.74","training"
"8972",49,86,31,2,1,1,35,225,225,"04.46","training"
"8973",49,87,78,2,1,1,70,400,500,"04.66","training"
"8974",49,88,59,2,1,1,55,25,25,"03.48","training"
"8975",49,89,56,2,1,1,55,25,25,"03.24","training"
"8976",49,90,16,2,1,1,20,900,525,"05.35","training"
"8977",49,91,38,2,1,1,40,100,25,"04.23","training"
"8978",49,92,33,2,1,1,35,225,100,"05.21","training"
"8979",49,93,45,2,1,1,45,25,50,"02.51","training"
"8980",49,94,6,2,1,1,10,1600,1225,"07.02","training"
"8981",49,95,5,2,1,1,10,1600,1225,"02.55","training"
"8982",49,96,34,2,1,1,35,225,100,"04.35","training"
"8983",49,97,79,2,1,1,75,625,525,"04.02","training"
"8984",49,98,76,2,1,1,70,400,525,"13.3","training"
"8985",49,99,64,2,1,1,60,100,50,"06.76","training"
"8986",49,100,12,2,1,1,15,1225,900,"02.95","training"
"8987",49,101,9,2,1,1,15,1225,1225,"02.32","training"
"8988",49,102,51,2,1,1,50,0,0,"01.85","training"
"8989",49,1,23,2,1,0,55,25,25,"06.08","test1"
"8990",49,2,20,2,1,0,45,25,100,"02.9","test1"
"8991",49,3,27,2,1,0,65,225,525,"03.34","test1"
"8992",49,4,28,2,1,0,65,225,600,"04.64","test1"
"8993",49,5,16,2,1,0,35,225,225,"04.25","test1"
"8994",49,6,13,2,1,0,30,400,525,"02.63","test1"
"8995",49,7,35,2,1,0,85,1225,1225,"02.79","test1"
"8996",49,8,25,2,1,0,60,100,50,"04.8","test1"
"8997",49,9,31,2,1,0,75,625,900,"02.31","test1"
"8998",49,10,41,2,1,0,100,2500,2500,"03.18","test1"
"8999",49,11,19,2,1,0,45,25,100,"04.34","test1"
"9000",49,12,2,2,1,0,0,2500,2500,"03.08","test1"
"9001",49,13,8,2,1,0,15,1225,900,"06.69","test1"
"9002",49,14,10,2,1,0,20,900,700,"04.35","test1"
"9003",49,15,17,2,1,0,40,100,125,"04.18","test1"
"9004",49,16,34,2,1,0,80,900,900,"03.09","test1"
"9005",49,17,30,2,1,0,70,400,700,"02.5","test1"
"9006",49,18,32,2,1,0,75,625,900,"02.01","test1"
"9007",49,19,11,2,1,0,25,625,525,"03.06","test1"
"9008",49,20,18,2,1,0,40,100,100,"03.17","test1"
"9009",49,21,15,2,1,0,35,225,300,"02.97","test1"
"9010",49,22,22,2,1,0,50,0,25,"02.19","test1"
"9011",49,23,40,2,1,0,95,2025,1700,"03.48","test1"
"9012",49,24,37,2,1,0,90,1600,1600,"02.53","test1"
"9013",49,25,38,2,1,0,90,1600,1600,"04.01","test1"
"9014",49,26,7,2,1,0,15,1225,1000,"08.","test1"
"9015",49,27,12,2,1,0,25,625,700,"03.29","test1"
"9016",49,28,21,2,1,0,50,0,25,"02.24","test1"
"9017",49,29,36,2,1,0,85,1225,1225,"03.6","test1"
"9018",49,30,29,2,1,0,70,400,600,"05.52","test1"
"9019",49,31,1,2,1,0,0,2500,2500,"02.34","test1"
"9020",49,32,4,2,1,0,5,2025,2000,"04.4","test1"
"9021",49,33,9,2,1,0,20,900,1000,"03.37","test1"
"9022",49,34,14,2,1,0,30,400,900,"03.28","test1"
"9023",49,35,26,2,1,0,60,100,100,"03.","test1"
"9024",49,36,5,2,1,0,10,1600,1600,"03.67","test1"
"9025",49,37,33,2,1,0,80,900,1225,"04.26","test1"
"9026",49,38,24,2,1,0,55,25,25,"02.04","test1"
"9027",49,39,39,2,1,0,95,2025,2225,"05.5","test1"
"9028",49,40,42,2,1,0,100,2500,2500,"02.53","test1"
"9029",49,41,6,2,1,0,10,1600,1800,"05.8","test1"
"9030",49,42,3,2,1,0,5,2025,2000,"03.3","test1"
"9031",49,1,1,2,1,0,0,2500,2500,"08.48","test2"
"9032",49,2,18,2,1,0,40,100,200,"03.56","test2"
"9033",49,3,22,2,1,0,50,0,50,"02.32","test2"
"9034",49,4,29,2,1,0,70,400,700,"03.93","test2"
"9035",49,5,26,2,1,0,60,100,525,"06.36","test2"
"9036",49,6,20,2,1,0,45,25,125,"02.62","test2"
"9037",49,7,13,2,1,0,30,400,575,"03.04","test2"
"9038",49,8,9,2,1,0,20,900,975,"02.99","test2"
"9039",49,9,21,2,1,0,50,0,25,"02.32","test2"
"9040",49,10,41,2,1,0,100,2500,2500,"03.71","test2"
"9041",49,11,32,2,1,0,75,625,900,"06.03","test2"
"9042",49,12,12,2,1,0,25,625,700,"02.35","test2"
"9043",49,13,30,2,1,0,70,400,900,"05.93","test2"
"9044",49,14,17,2,1,0,40,100,225,"02.72","test2"
"9045",49,15,25,2,1,0,60,100,500,"03.36","test2"
"9046",49,16,28,2,1,0,65,225,700,"02.63","test2"
"9047",49,17,7,2,1,0,15,1225,900,"03.12","test2"
"9048",49,18,19,2,1,0,45,25,25,"02.66","test2"
"9049",49,19,40,2,1,0,95,2025,2225,"03.76","test2"
"9050",49,20,2,2,1,0,0,2500,2500,"02.9","test2"
"9051",49,21,3,2,1,0,5,2025,2225,"05.85","test2"
"9052",49,22,31,2,1,0,75,625,1225,"05.25","test2"
"9053",49,23,27,2,1,0,65,225,1000,"06.83","test2"
"9054",49,24,36,2,1,0,85,1225,1600,"03.75","test2"
"9055",49,25,14,2,1,0,30,400,700,"04.15","test2"
"9056",49,26,6,2,1,0,10,1600,1225,"03.94","test2"
"9057",49,27,10,2,1,0,20,900,900,"04.","test2"
"9058",49,28,4,2,1,0,5,2025,2225,"07.15","test2"
"9059",49,29,38,2,1,0,90,1600,2000,"05.25","test2"
"9060",49,30,33,2,1,0,80,900,1600,"06.36","test2"
"9061",49,31,23,2,1,0,55,25,125,"03.68","test2"
"9062",49,32,39,2,1,0,95,2025,2225,"04.53","test2"
"9063",49,33,8,2,1,0,15,1225,1900,"07.27","test2"
"9064",49,34,34,2,1,0,80,900,1600,"06.53","test2"
"9065",49,35,42,2,1,0,100,2500,2500,"04.01","test2"
"9066",49,36,5,2,1,0,10,1600,1800,"05.04","test2"
"9067",49,37,15,2,1,0,35,225,500,"03.41","test2"
"9068",49,38,11,2,1,0,25,625,975,"10.78","test2"
"9069",49,39,16,2,1,0,35,225,400,"08.26","test2"
"9070",49,40,37,2,1,0,90,1600,1600,"02.98","test2"
"9071",49,41,24,2,1,0,55,25,525,"05.95","test2"
"9072",49,42,35,2,1,0,85,1225,1600,"04.11","test2"
"9073",50,1,72,1,1,1,65,225,65,"15.76","training"
"9074",50,2,8,1,1,1,15,1225,55,"09.26","training"
"9075",50,3,43,1,1,1,45,25,1000,"20.69","training"
"9076",50,4,1,1,1,1,10,1600,1500,"08.21","training"
"9077",50,5,45,1,1,1,45,25,25,"20.1","training"
